2026-03-06 18:16:35,235 - INFO - Starting Evaluation on device: cuda
2026-03-06 18:16:42,027 - INFO - Filtered execution to single model: TSDiff (ICLR 23)
2026-03-06 18:16:42,027 - INFO - === Running evaluation for SEED: 42 ===
2026-03-06 18:16:42,028 - INFO - Evaluating TSDiff (ICLR 23)...
2026-03-06 18:16:42,028 - INFO - Training TSDiff (ICLR 2023) ...
2026-03-06 18:26:01,003 - INFO - [TSDiff] Epoch 6/100 - batch 660/836, loss=0.341880
2026-03-06 18:26:01,147 - INFO - [TSDiff] Epoch 6/100 - batch 680/836, loss=0.413854
2026-03-06 18:26:01,290 - INFO - [TSDiff] Epoch 6/100 - batch 700/836, loss=0.281583
2026-03-06 18:26:01,433 - INFO - [TSDiff] Epoch 6/100 - batch 720/836, loss=0.307358
2026-03-06 18:26:01,578 - INFO - [TSDiff] Epoch 6/100 - batch 740/836, loss=0.263633
2026-03-06 18:26:01,723 - INFO - [TSDiff] Epoch 6/100 - batch 760/836, loss=0.363066
2026-03-06 18:26:01,867 - INFO - [TSDiff] Epoch 6/100 - batch 780/836, loss=0.288876
2026-03-06 18:26:02,011 - INFO - [TSDiff] Epoch 6/100 - batch 800/836, loss=0.312618
2026-03-06 18:26:02,155 - INFO - [TSDiff] Epoch 6/100 - batch 820/836, loss=0.286710
2026-03-06 18:26:02,272 - INFO - [TSDiff] Epoch 6/100 - batch 836/836, loss=0.399665
2026-03-06 18:26:02,272 - INFO - [TSDiff] Epoch 6/100 - avg_loss=0.290609, batches=836
2026-03-06 18:26:02,403 - INFO - [TSDiff] Epoch 7/100 - batch 20/836, loss=0.281941
2026-03-06 18:26:02,528 - INFO - [TSDiff] Epoch 7/100 - batch 40/836, loss=0.262237
2026-03-06 18:26:02,655 - INFO - [TSDiff] Epoch 7/100 - batch 60/836, loss=0.237960
2026-03-06 18:26:02,780 - INFO - [TSDiff] Epoch 7/100 - batch 80/836, loss=0.274371
2026-03-06 18:26:02,906 - INFO - [TSDiff] Epoch 7/100 - batch 100/836, loss=0.219039
2026-03-06 18:26:03,033 - INFO - [TSDiff] Epoch 7/100 - batch 120/836, loss=0.249076
2026-03-06 18:26:03,159 - INFO - [TSDiff] Epoch 7/100 - batch 140/836, loss=0.294035
2026-03-06 18:26:03,286 - INFO - [TSDiff] Epoch 7/100 - batch 160/836, loss=0.278060
2026-03-06 18:26:03,412 - INFO - [TSDiff] Epoch 7/100 - batch 180/836, loss=0.327820
2026-03-06 18:26:03,539 - INFO - [TSDiff] Epoch 7/100 - batch 200/836, loss=0.222332
2026-03-06 18:26:03,666 - INFO - [TSDiff] Epoch 7/100 - batch 220/836, loss=0.291581
2026-03-06 18:26:03,793 - INFO - [TSDiff] Epoch 7/100 - batch 240/836, loss=0.292475
2026-03-06 18:26:03,920 - INFO - [TSDiff] Epoch 7/100 - batch 260/836, loss=0.255767
2026-03-06 18:26:04,047 - INFO - [TSDiff] Epoch 7/100 - batch 280/836, loss=0.291877
2026-03-06 18:26:04,174 - INFO - [TSDiff] Epoch 7/100 - batch 300/836, loss=0.227052
2026-03-06 18:26:04,301 - INFO - [TSDiff] Epoch 7/100 - batch 320/836, loss=0.307596
2026-03-06 18:26:04,429 - INFO - [TSDiff] Epoch 7/100 - batch 340/836, loss=0.254054
2026-03-06 18:26:04,554 - INFO - [TSDiff] Epoch 7/100 - batch 360/836, loss=0.219985
2026-03-06 18:26:04,680 - INFO - [TSDiff] Epoch 7/100 - batch 380/836, loss=0.307624
2026-03-06 18:26:04,806 - INFO - [TSDiff] Epoch 7/100 - batch 400/836, loss=0.306199
2026-03-06 18:26:04,933 - INFO - [TSDiff] Epoch 7/100 - batch 420/836, loss=0.225927
2026-03-06 18:26:05,060 - INFO - [TSDiff] Epoch 7/100 - batch 440/836, loss=0.392698
2026-03-06 18:26:05,189 - INFO - [TSDiff] Epoch 7/100 - batch 460/836, loss=0.257297
2026-03-06 18:26:05,316 - INFO - [TSDiff] Epoch 7/100 - batch 480/836, loss=0.216647
2026-03-06 18:26:05,444 - INFO - [TSDiff] Epoch 7/100 - batch 500/836, loss=0.412450
2026-03-06 18:26:05,572 - INFO - [TSDiff] Epoch 7/100 - batch 520/836, loss=0.203124
2026-03-06 18:26:05,703 - INFO - [TSDiff] Epoch 7/100 - batch 540/836, loss=0.315040
2026-03-06 18:26:05,835 - INFO - [TSDiff] Epoch 7/100 - batch 560/836, loss=0.209700
2026-03-06 18:26:05,966 - INFO - [TSDiff] Epoch 7/100 - batch 580/836, loss=0.224392
2026-03-06 18:26:06,096 - INFO - [TSDiff] Epoch 7/100 - batch 600/836, loss=0.260256
2026-03-06 18:26:06,226 - INFO - [TSDiff] Epoch 7/100 - batch 620/836, loss=0.282769
2026-03-06 18:26:06,357 - INFO - [TSDiff] Epoch 7/100 - batch 640/836, loss=0.290983
2026-03-06 18:26:06,489 - INFO - [TSDiff] Epoch 7/100 - batch 660/836, loss=0.285953
2026-03-06 18:26:06,620 - INFO - [TSDiff] Epoch 7/100 - batch 680/836, loss=0.210777
2026-03-06 18:26:06,751 - INFO - [TSDiff] Epoch 7/100 - batch 700/836, loss=0.217329
2026-03-06 18:26:06,882 - INFO - [TSDiff] Epoch 7/100 - batch 720/836, loss=0.314168
2026-03-06 18:26:07,013 - INFO - [TSDiff] Epoch 7/100 - batch 740/836, loss=0.220278
2026-03-06 18:26:07,144 - INFO - [TSDiff] Epoch 7/100 - batch 760/836, loss=0.201515
2026-03-06 18:26:07,275 - INFO - [TSDiff] Epoch 7/100 - batch 780/836, loss=0.262890
2026-03-06 18:26:07,406 - INFO - [TSDiff] Epoch 7/100 - batch 800/836, loss=0.259271
2026-03-06 18:26:07,536 - INFO - [TSDiff] Epoch 7/100 - batch 820/836, loss=0.365286
2026-03-06 18:26:07,643 - INFO - [TSDiff] Epoch 7/100 - batch 836/836, loss=0.194055
2026-03-06 18:26:07,643 - INFO - [TSDiff] Epoch 7/100 - avg_loss=0.276876, batches=836
2026-03-06 18:26:07,771 - INFO - [TSDiff] Epoch 8/100 - batch 20/836, loss=0.201230
2026-03-06 18:26:07,897 - INFO - [TSDiff] Epoch 8/100 - batch 40/836, loss=0.246861
2026-03-06 18:26:08,028 - INFO - [TSDiff] Epoch 8/100 - batch 60/836, loss=0.204786
2026-03-06 18:26:08,158 - INFO - [TSDiff] Epoch 8/100 - batch 80/836, loss=0.307963
2026-03-06 18:26:08,289 - INFO - [TSDiff] Epoch 8/100 - batch 100/836, loss=0.342086
2026-03-06 18:26:08,419 - INFO - [TSDiff] Epoch 8/100 - batch 120/836, loss=0.286097
2026-03-06 18:26:08,550 - INFO - [TSDiff] Epoch 8/100 - batch 140/836, loss=0.271927
2026-03-06 18:26:08,682 - INFO - [TSDiff] Epoch 8/100 - batch 160/836, loss=0.263451
2026-03-06 18:26:08,813 - INFO - [TSDiff] Epoch 8/100 - batch 180/836, loss=0.232060
2026-03-06 18:26:08,946 - INFO - [TSDiff] Epoch 8/100 - batch 200/836, loss=0.382221
2026-03-06 18:26:09,078 - INFO - [TSDiff] Epoch 8/100 - batch 220/836, loss=0.348154
2026-03-06 18:26:09,210 - INFO - [TSDiff] Epoch 8/100 - batch 240/836, loss=0.353732
2026-03-06 18:26:09,342 - INFO - [TSDiff] Epoch 8/100 - batch 260/836, loss=0.343387
2026-03-06 18:26:09,473 - INFO - [TSDiff] Epoch 8/100 - batch 280/836, loss=0.217664
2026-03-06 18:26:09,605 - INFO - [TSDiff] Epoch 8/100 - batch 300/836, loss=0.274504
2026-03-06 18:26:09,736 - INFO - [TSDiff] Epoch 8/100 - batch 320/836, loss=0.267963
2026-03-06 18:26:09,867 - INFO - [TSDiff] Epoch 8/100 - batch 340/836, loss=0.273661
2026-03-06 18:26:09,999 - INFO - [TSDiff] Epoch 8/100 - batch 360/836, loss=0.274799
2026-03-06 18:26:10,132 - INFO - [TSDiff] Epoch 8/100 - batch 380/836, loss=0.271235
2026-03-06 18:26:10,270 - INFO - [TSDiff] Epoch 8/100 - batch 400/836, loss=0.298261
2026-03-06 18:26:10,411 - INFO - [TSDiff] Epoch 8/100 - batch 420/836, loss=0.229644
2026-03-06 18:26:10,554 - INFO - [TSDiff] Epoch 8/100 - batch 440/836, loss=0.199032
2026-03-06 18:26:10,698 - INFO - [TSDiff] Epoch 8/100 - batch 460/836, loss=0.245099
2026-03-06 18:26:10,842 - INFO - [TSDiff] Epoch 8/100 - batch 480/836, loss=0.287738
2026-03-06 18:26:10,984 - INFO - [TSDiff] Epoch 8/100 - batch 500/836, loss=0.237534
2026-03-06 18:26:11,128 - INFO - [TSDiff] Epoch 8/100 - batch 520/836, loss=0.214893
2026-03-06 18:26:11,273 - INFO - [TSDiff] Epoch 8/100 - batch 540/836, loss=0.237855
2026-03-06 18:26:11,417 - INFO - [TSDiff] Epoch 8/100 - batch 560/836, loss=0.395033
2026-03-06 18:26:11,561 - INFO - [TSDiff] Epoch 8/100 - batch 580/836, loss=0.327829
2026-03-06 18:26:11,704 - INFO - [TSDiff] Epoch 8/100 - batch 600/836, loss=0.242125
2026-03-06 18:26:11,848 - INFO - [TSDiff] Epoch 8/100 - batch 620/836, loss=0.281684
2026-03-06 18:26:11,991 - INFO - [TSDiff] Epoch 8/100 - batch 640/836, loss=0.263342
2026-03-06 18:26:12,134 - INFO - [TSDiff] Epoch 8/100 - batch 660/836, loss=0.318643
2026-03-06 18:26:12,277 - INFO - [TSDiff] Epoch 8/100 - batch 680/836, loss=0.269523
2026-03-06 18:26:12,422 - INFO - [TSDiff] Epoch 8/100 - batch 700/836, loss=0.419490
2026-03-06 18:26:12,569 - INFO - [TSDiff] Epoch 8/100 - batch 720/836, loss=0.227816
2026-03-06 18:26:12,713 - INFO - [TSDiff] Epoch 8/100 - batch 740/836, loss=0.228485
2026-03-06 18:26:12,857 - INFO - [TSDiff] Epoch 8/100 - batch 760/836, loss=0.212613
2026-03-06 18:26:13,000 - INFO - [TSDiff] Epoch 8/100 - batch 780/836, loss=0.289480
2026-03-06 18:26:13,143 - INFO - [TSDiff] Epoch 8/100 - batch 800/836, loss=0.350484
2026-03-06 18:26:13,286 - INFO - [TSDiff] Epoch 8/100 - batch 820/836, loss=0.288090
2026-03-06 18:26:13,403 - INFO - [TSDiff] Epoch 8/100 - batch 836/836, loss=0.252494
2026-03-06 18:26:13,403 - INFO - [TSDiff] Epoch 8/100 - avg_loss=0.278295, batches=836
2026-03-06 18:26:13,535 - INFO - [TSDiff] Epoch 9/100 - batch 20/836, loss=0.216599
2026-03-06 18:26:13,664 - INFO - [TSDiff] Epoch 9/100 - batch 40/836, loss=0.199394
2026-03-06 18:26:13,795 - INFO - [TSDiff] Epoch 9/100 - batch 60/836, loss=0.202527
2026-03-06 18:26:13,929 - INFO - [TSDiff] Epoch 9/100 - batch 80/836, loss=0.313475
2026-03-06 18:26:14,061 - INFO - [TSDiff] Epoch 9/100 - batch 100/836, loss=0.307235
2026-03-06 18:26:14,192 - INFO - [TSDiff] Epoch 9/100 - batch 120/836, loss=0.393441
2026-03-06 18:26:14,325 - INFO - [TSDiff] Epoch 9/100 - batch 140/836, loss=0.271565
2026-03-06 18:26:14,457 - INFO - [TSDiff] Epoch 9/100 - batch 160/836, loss=0.217886
2026-03-06 18:26:14,590 - INFO - [TSDiff] Epoch 9/100 - batch 180/836, loss=0.324002
2026-03-06 18:26:14,727 - INFO - [TSDiff] Epoch 9/100 - batch 200/836, loss=0.342868
2026-03-06 18:26:14,863 - INFO - [TSDiff] Epoch 9/100 - batch 220/836, loss=0.221830
2026-03-06 18:26:14,998 - INFO - [TSDiff] Epoch 9/100 - batch 240/836, loss=0.260467
2026-03-06 18:26:15,134 - INFO - [TSDiff] Epoch 9/100 - batch 260/836, loss=0.262072
2026-03-06 18:26:15,269 - INFO - [TSDiff] Epoch 9/100 - batch 280/836, loss=0.420835
2026-03-06 18:26:15,405 - INFO - [TSDiff] Epoch 9/100 - batch 300/836, loss=0.302643
2026-03-06 18:26:15,542 - INFO - [TSDiff] Epoch 9/100 - batch 320/836, loss=0.327558
2026-03-06 18:26:15,678 - INFO - [TSDiff] Epoch 9/100 - batch 340/836, loss=0.279158
2026-03-06 18:26:15,813 - INFO - [TSDiff] Epoch 9/100 - batch 360/836, loss=0.327631
2026-03-06 18:26:15,948 - INFO - [TSDiff] Epoch 9/100 - batch 380/836, loss=0.186286
2026-03-06 18:26:16,084 - INFO - [TSDiff] Epoch 9/100 - batch 400/836, loss=0.278610
2026-03-06 18:26:16,220 - INFO - [TSDiff] Epoch 9/100 - batch 420/836, loss=0.343976
2026-03-06 18:26:16,357 - INFO - [TSDiff] Epoch 9/100 - batch 440/836, loss=0.193609
2026-03-06 18:26:16,494 - INFO - [TSDiff] Epoch 9/100 - batch 460/836, loss=0.427334
2026-03-06 18:26:16,631 - INFO - [TSDiff] Epoch 9/100 - batch 480/836, loss=0.298356
2026-03-06 18:26:16,767 - INFO - [TSDiff] Epoch 9/100 - batch 500/836, loss=0.244830
2026-03-06 18:26:16,903 - INFO - [TSDiff] Epoch 9/100 - batch 520/836, loss=0.204911
2026-03-06 18:26:17,040 - INFO - [TSDiff] Epoch 9/100 - batch 540/836, loss=0.190770
2026-03-06 18:26:17,176 - INFO - [TSDiff] Epoch 9/100 - batch 560/836, loss=0.227333
2026-03-06 18:26:17,312 - INFO - [TSDiff] Epoch 9/100 - batch 580/836, loss=0.358395
2026-03-06 18:26:17,449 - INFO - [TSDiff] Epoch 9/100 - batch 600/836, loss=0.250948
2026-03-06 18:26:17,584 - INFO - [TSDiff] Epoch 9/100 - batch 620/836, loss=0.253957
2026-03-06 18:26:17,719 - INFO - [TSDiff] Epoch 9/100 - batch 640/836, loss=0.219092
2026-03-06 18:26:17,856 - INFO - [TSDiff] Epoch 9/100 - batch 660/836, loss=0.312123
2026-03-06 18:26:17,991 - INFO - [TSDiff] Epoch 9/100 - batch 680/836, loss=0.195821
2026-03-06 18:26:18,127 - INFO - [TSDiff] Epoch 9/100 - batch 700/836, loss=0.222295
2026-03-06 18:26:18,262 - INFO - [TSDiff] Epoch 9/100 - batch 720/836, loss=0.217251
2026-03-06 18:26:18,398 - INFO - [TSDiff] Epoch 9/100 - batch 740/836, loss=0.208409
2026-03-06 18:26:18,534 - INFO - [TSDiff] Epoch 9/100 - batch 760/836, loss=0.252238
2026-03-06 18:26:18,671 - INFO - [TSDiff] Epoch 9/100 - batch 780/836, loss=0.237137
2026-03-06 18:26:18,807 - INFO - [TSDiff] Epoch 9/100 - batch 800/836, loss=0.264577
2026-03-06 18:26:18,942 - INFO - [TSDiff] Epoch 9/100 - batch 820/836, loss=0.262469
2026-03-06 18:26:19,052 - INFO - [TSDiff] Epoch 9/100 - batch 836/836, loss=0.244743
2026-03-06 18:26:19,052 - INFO - [TSDiff] Epoch 9/100 - avg_loss=0.267571, batches=836
2026-03-06 18:26:19,182 - INFO - [TSDiff] Epoch 10/100 - batch 20/836, loss=0.245665
2026-03-06 18:26:19,311 - INFO - [TSDiff] Epoch 10/100 - batch 40/836, loss=0.311556
2026-03-06 18:26:19,443 - INFO - [TSDiff] Epoch 10/100 - batch 60/836, loss=0.302418
2026-03-06 18:26:19,574 - INFO - [TSDiff] Epoch 10/100 - batch 80/836, loss=0.194165
2026-03-06 18:26:19,705 - INFO - [TSDiff] Epoch 10/100 - batch 100/836, loss=0.258972
2026-03-06 18:26:19,838 - INFO - [TSDiff] Epoch 10/100 - batch 120/836, loss=0.326701
2026-03-06 18:26:19,971 - INFO - [TSDiff] Epoch 10/100 - batch 140/836, loss=0.257685
2026-03-06 18:26:20,107 - INFO - [TSDiff] Epoch 10/100 - batch 160/836, loss=0.243510
2026-03-06 18:26:20,241 - INFO - [TSDiff] Epoch 10/100 - batch 180/836, loss=0.300601
2026-03-06 18:26:20,373 - INFO - [TSDiff] Epoch 10/100 - batch 200/836, loss=0.271607
2026-03-06 18:26:20,505 - INFO - [TSDiff] Epoch 10/100 - batch 220/836, loss=0.261386
2026-03-06 18:26:20,637 - INFO - [TSDiff] Epoch 10/100 - batch 240/836, loss=0.264793
2026-03-06 18:26:20,770 - INFO - [TSDiff] Epoch 10/100 - batch 260/836, loss=0.279364
2026-03-06 18:26:20,903 - INFO - [TSDiff] Epoch 10/100 - batch 280/836, loss=0.252380
2026-03-06 18:26:21,036 - INFO - [TSDiff] Epoch 10/100 - batch 300/836, loss=0.248311
2026-03-06 18:26:21,169 - INFO - [TSDiff] Epoch 10/100 - batch 320/836, loss=0.322802
2026-03-06 18:26:21,301 - INFO - [TSDiff] Epoch 10/100 - batch 340/836, loss=0.270681
2026-03-06 18:26:21,434 - INFO - [TSDiff] Epoch 10/100 - batch 360/836, loss=0.248691
2026-03-06 18:26:21,567 - INFO - [TSDiff] Epoch 10/100 - batch 380/836, loss=0.305527
2026-03-06 18:26:21,699 - INFO - [TSDiff] Epoch 10/100 - batch 400/836, loss=0.287370
2026-03-06 18:26:21,832 - INFO - [TSDiff] Epoch 10/100 - batch 420/836, loss=0.352372
2026-03-06 18:26:21,965 - INFO - [TSDiff] Epoch 10/100 - batch 440/836, loss=0.240717
2026-03-06 18:26:22,101 - INFO - [TSDiff] Epoch 10/100 - batch 460/836, loss=0.275892
2026-03-06 18:26:22,238 - INFO - [TSDiff] Epoch 10/100 - batch 480/836, loss=0.230548
2026-03-06 18:26:22,374 - INFO - [TSDiff] Epoch 10/100 - batch 500/836, loss=0.268189
2026-03-06 18:26:22,511 - INFO - [TSDiff] Epoch 10/100 - batch 520/836, loss=0.240000
2026-03-06 18:26:22,647 - INFO - [TSDiff] Epoch 10/100 - batch 540/836, loss=0.310551
2026-03-06 18:26:22,782 - INFO - [TSDiff] Epoch 10/100 - batch 560/836, loss=0.274047
2026-03-06 18:26:22,919 - INFO - [TSDiff] Epoch 10/100 - batch 580/836, loss=0.282169
2026-03-06 18:26:23,054 - INFO - [TSDiff] Epoch 10/100 - batch 600/836, loss=0.212766
2026-03-06 18:26:23,189 - INFO - [TSDiff] Epoch 10/100 - batch 620/836, loss=0.275965
2026-03-06 18:26:23,325 - INFO - [TSDiff] Epoch 10/100 - batch 640/836, loss=0.227306
2026-03-06 18:26:23,463 - INFO - [TSDiff] Epoch 10/100 - batch 660/836, loss=0.228924
2026-03-06 18:26:23,602 - INFO - [TSDiff] Epoch 10/100 - batch 680/836, loss=0.328156
2026-03-06 18:26:23,740 - INFO - [TSDiff] Epoch 10/100 - batch 700/836, loss=0.290463
2026-03-06 18:26:23,877 - INFO - [TSDiff] Epoch 10/100 - batch 720/836, loss=0.326204
2026-03-06 18:26:24,014 - INFO - [TSDiff] Epoch 10/100 - batch 740/836, loss=0.248200
2026-03-06 18:26:24,150 - INFO - [TSDiff] Epoch 10/100 - batch 760/836, loss=0.235634
2026-03-06 18:26:24,286 - INFO - [TSDiff] Epoch 10/100 - batch 780/836, loss=0.271034
2026-03-06 18:26:24,422 - INFO - [TSDiff] Epoch 10/100 - batch 800/836, loss=0.260364
2026-03-06 18:26:24,559 - INFO - [TSDiff] Epoch 10/100 - batch 820/836, loss=0.245874
2026-03-06 18:26:24,670 - INFO - [TSDiff] Epoch 10/100 - batch 836/836, loss=0.217299
2026-03-06 18:26:24,670 - INFO - [TSDiff] Epoch 10/100 - avg_loss=0.274600, batches=836
2026-03-06 18:26:24,803 - INFO - [TSDiff] Epoch 11/100 - batch 20/836, loss=0.354512
2026-03-06 18:26:24,934 - INFO - [TSDiff] Epoch 11/100 - batch 40/836, loss=0.305693
2026-03-06 18:26:25,065 - INFO - [TSDiff] Epoch 11/100 - batch 60/836, loss=0.279518
2026-03-06 18:26:25,197 - INFO - [TSDiff] Epoch 11/100 - batch 80/836, loss=0.205798
2026-03-06 18:26:25,330 - INFO - [TSDiff] Epoch 11/100 - batch 100/836, loss=0.261621
2026-03-06 18:26:25,462 - INFO - [TSDiff] Epoch 11/100 - batch 120/836, loss=0.346489
2026-03-06 18:26:25,594 - INFO - [TSDiff] Epoch 11/100 - batch 140/836, loss=0.239683
2026-03-06 18:26:25,726 - INFO - [TSDiff] Epoch 11/100 - batch 160/836, loss=0.226407
2026-03-06 18:26:25,860 - INFO - [TSDiff] Epoch 11/100 - batch 180/836, loss=0.266552
2026-03-06 18:26:25,993 - INFO - [TSDiff] Epoch 11/100 - batch 200/836, loss=0.277901
2026-03-06 18:26:26,127 - INFO - [TSDiff] Epoch 11/100 - batch 220/836, loss=0.267926
2026-03-06 18:26:26,262 - INFO - [TSDiff] Epoch 11/100 - batch 240/836, loss=0.172954
2026-03-06 18:26:26,399 - INFO - [TSDiff] Epoch 11/100 - batch 260/836, loss=0.199330
2026-03-06 18:26:26,534 - INFO - [TSDiff] Epoch 11/100 - batch 280/836, loss=0.345878
2026-03-06 18:26:26,671 - INFO - [TSDiff] Epoch 11/100 - batch 300/836, loss=0.348669
2026-03-06 18:26:26,810 - INFO - [TSDiff] Epoch 11/100 - batch 320/836, loss=0.371113
2026-03-06 18:26:26,948 - INFO - [TSDiff] Epoch 11/100 - batch 340/836, loss=0.326678
2026-03-06 18:26:27,087 - INFO - [TSDiff] Epoch 11/100 - batch 360/836, loss=0.277352
2026-03-06 18:26:27,224 - INFO - [TSDiff] Epoch 11/100 - batch 380/836, loss=0.282679
2026-03-06 18:26:27,360 - INFO - [TSDiff] Epoch 11/100 - batch 400/836, loss=0.309603
2026-03-06 18:26:27,497 - INFO - [TSDiff] Epoch 11/100 - batch 420/836, loss=0.282025
2026-03-06 18:26:27,634 - INFO - [TSDiff] Epoch 11/100 - batch 440/836, loss=0.228830
2026-03-06 18:26:27,770 - INFO - [TSDiff] Epoch 11/100 - batch 460/836, loss=0.292689
2026-03-06 18:26:27,906 - INFO - [TSDiff] Epoch 11/100 - batch 480/836, loss=0.248063
2026-03-06 18:26:28,042 - INFO - [TSDiff] Epoch 11/100 - batch 500/836, loss=0.261930
2026-03-06 18:26:28,181 - INFO - [TSDiff] Epoch 11/100 - batch 520/836, loss=0.209597
2026-03-06 18:26:28,318 - INFO - [TSDiff] Epoch 11/100 - batch 540/836, loss=0.249461
2026-03-06 18:26:28,455 - INFO - [TSDiff] Epoch 11/100 - batch 560/836, loss=0.245001
2026-03-06 18:26:28,591 - INFO - [TSDiff] Epoch 11/100 - batch 580/836, loss=0.329298
2026-03-06 18:26:28,725 - INFO - [TSDiff] Epoch 11/100 - batch 600/836, loss=0.229196
2026-03-06 18:26:28,861 - INFO - [TSDiff] Epoch 11/100 - batch 620/836, loss=0.270797
2026-03-06 18:26:28,998 - INFO - [TSDiff] Epoch 11/100 - batch 640/836, loss=0.237079
2026-03-06 18:26:29,135 - INFO - [TSDiff] Epoch 11/100 - batch 660/836, loss=0.279479
2026-03-06 18:26:29,271 - INFO - [TSDiff] Epoch 11/100 - batch 680/836, loss=0.222889
2026-03-06 18:26:29,407 - INFO - [TSDiff] Epoch 11/100 - batch 700/836, loss=0.206395
2026-03-06 18:26:29,543 - INFO - [TSDiff] Epoch 11/100 - batch 720/836, loss=0.243114
2026-03-06 18:26:29,680 - INFO - [TSDiff] Epoch 11/100 - batch 740/836, loss=0.331273
2026-03-06 18:26:29,818 - INFO - [TSDiff] Epoch 11/100 - batch 760/836, loss=0.241816
2026-03-06 18:26:29,954 - INFO - [TSDiff] Epoch 11/100 - batch 780/836, loss=0.296525
2026-03-06 18:26:30,090 - INFO - [TSDiff] Epoch 11/100 - batch 800/836, loss=0.229306
2026-03-06 18:26:30,225 - INFO - [TSDiff] Epoch 11/100 - batch 820/836, loss=0.341262
2026-03-06 18:26:30,338 - INFO - [TSDiff] Epoch 11/100 - batch 836/836, loss=0.252038
2026-03-06 18:26:30,339 - INFO - [TSDiff] Epoch 11/100 - avg_loss=0.266042, batches=836
2026-03-06 18:26:30,473 - INFO - [TSDiff] Epoch 12/100 - batch 20/836, loss=0.272750
2026-03-06 18:26:30,605 - INFO - [TSDiff] Epoch 12/100 - batch 40/836, loss=0.253746
2026-03-06 18:26:30,744 - INFO - [TSDiff] Epoch 12/100 - batch 60/836, loss=0.292700
2026-03-06 18:26:30,885 - INFO - [TSDiff] Epoch 12/100 - batch 80/836, loss=0.321951
2026-03-06 18:26:31,027 - INFO - [TSDiff] Epoch 12/100 - batch 100/836, loss=0.258334
2026-03-06 18:26:31,169 - INFO - [TSDiff] Epoch 12/100 - batch 120/836, loss=0.261255
2026-03-06 18:26:31,312 - INFO - [TSDiff] Epoch 12/100 - batch 140/836, loss=0.254687
2026-03-06 18:26:31,456 - INFO - [TSDiff] Epoch 12/100 - batch 160/836, loss=0.231747
2026-03-06 18:26:31,598 - INFO - [TSDiff] Epoch 12/100 - batch 180/836, loss=0.265737
2026-03-06 18:26:31,742 - INFO - [TSDiff] Epoch 12/100 - batch 200/836, loss=0.283671
2026-03-06 18:26:31,885 - INFO - [TSDiff] Epoch 12/100 - batch 220/836, loss=0.262227
2026-03-06 18:26:32,028 - INFO - [TSDiff] Epoch 12/100 - batch 240/836, loss=0.210229
2026-03-06 18:26:32,171 - INFO - [TSDiff] Epoch 12/100 - batch 260/836, loss=0.261530
2026-03-06 18:26:32,313 - INFO - [TSDiff] Epoch 12/100 - batch 280/836, loss=0.227129
2026-03-06 18:26:32,456 - INFO - [TSDiff] Epoch 12/100 - batch 300/836, loss=0.230874
2026-03-06 18:26:32,599 - INFO - [TSDiff] Epoch 12/100 - batch 320/836, loss=0.209986
2026-03-06 18:26:32,742 - INFO - [TSDiff] Epoch 12/100 - batch 340/836, loss=0.294023
2026-03-06 18:26:32,886 - INFO - [TSDiff] Epoch 12/100 - batch 360/836, loss=0.231119
2026-03-06 18:26:33,029 - INFO - [TSDiff] Epoch 12/100 - batch 380/836, loss=0.281341
2026-03-06 18:26:33,172 - INFO - [TSDiff] Epoch 12/100 - batch 400/836, loss=0.351183
2026-03-06 18:26:33,315 - INFO - [TSDiff] Epoch 12/100 - batch 420/836, loss=0.251908
2026-03-06 18:26:33,459 - INFO - [TSDiff] Epoch 12/100 - batch 440/836, loss=0.224591
2026-03-06 18:26:33,602 - INFO - [TSDiff] Epoch 12/100 - batch 460/836, loss=0.190412
2026-03-06 18:26:33,746 - INFO - [TSDiff] Epoch 12/100 - batch 480/836, loss=0.243173
2026-03-06 18:26:33,889 - INFO - [TSDiff] Epoch 12/100 - batch 500/836, loss=0.247123
2026-03-06 18:26:34,035 - INFO - [TSDiff] Epoch 12/100 - batch 520/836, loss=0.230613
2026-03-06 18:26:34,178 - INFO - [TSDiff] Epoch 12/100 - batch 540/836, loss=0.182917
2026-03-06 18:26:34,321 - INFO - [TSDiff] Epoch 12/100 - batch 560/836, loss=0.233408
2026-03-06 18:26:34,465 - INFO - [TSDiff] Epoch 12/100 - batch 580/836, loss=0.263705
2026-03-06 18:26:34,608 - INFO - [TSDiff] Epoch 12/100 - batch 600/836, loss=0.215109
2026-03-06 18:26:34,752 - INFO - [TSDiff] Epoch 12/100 - batch 620/836, loss=0.239957
2026-03-06 18:26:34,895 - INFO - [TSDiff] Epoch 12/100 - batch 640/836, loss=0.286801
2026-03-06 18:26:35,038 - INFO - [TSDiff] Epoch 12/100 - batch 660/836, loss=0.220358
2026-03-06 18:26:35,181 - INFO - [TSDiff] Epoch 12/100 - batch 680/836, loss=0.323741
2026-03-06 18:26:35,324 - INFO - [TSDiff] Epoch 12/100 - batch 700/836, loss=0.310041
2026-03-06 18:26:35,468 - INFO - [TSDiff] Epoch 12/100 - batch 720/836, loss=0.266034
2026-03-06 18:26:35,610 - INFO - [TSDiff] Epoch 12/100 - batch 740/836, loss=0.339302
2026-03-06 18:26:35,753 - INFO - [TSDiff] Epoch 12/100 - batch 760/836, loss=0.339414
2026-03-06 18:26:35,896 - INFO - [TSDiff] Epoch 12/100 - batch 780/836, loss=0.260067
